SubjID,Run,Order,ItemNumber,Onset,Duration,Condition,Flip,Sentence,AgentName,AgentShape,PatientName,PatientShape
debug,1,E,35,0,0.12,Agent,0,Zach Star is bouncing Lily Triangle.,Zach,Star,Lily,Triangle
debug,1,E,N/A,0.12599999998929,0.08,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
debug,1,E,18,0.206000000005588,0.12,Agent,0,Lily Triangle is stopping Melissa Oval.,Lily,Triangle,Melissa,Oval
debug,1,E,35,0.331999999994878,0.12,Patient,0,Zach Star is bouncing Lily Triangle.,Zach,Star,Lily,Triangle
debug,1,E,N/A,0.457999999984168,0.08,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
debug,1,E,17,0.538000000000466,0.12,Agent,0,Lily Triangle is stopping Zach Star.,Lily,Triangle,Zach,Star
debug,1,E,N/A,0.663999999989755,0.12,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
debug,1,E,22,0.783999999985099,0.12,Agent,1,Kyle Square is being rolled by Lily Triangle.,Lily,Triangle,Kyle,Square
debug,1,E,43,0.909999999974389,0.12,Agent,0,Zach Star is balancing Kyle Square.,Zach,Star,Kyle,Square
debug,1,E,N/A,1.03599999996368,0.08,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
debug,1,E,18,1.11599999997998,0.12,Patient,0,Lily Triangle is stopping Melissa Oval.,Lily,Triangle,Melissa,Oval
debug,1,E,N/A,1.24199999996927,0.08,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
debug,1,E,4,1.32199999998556,0.12,Agent,1,Lily Triangle is being bounced by Kyle Square.,Kyle,Square,Lily,Triangle
debug,1,E,N/A,1.44799999997485,0.36,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
debug,1,E,29,1.80799999996088,0.12,Agent,1,Zach Star is being balanced by Lily Triangle.,Lily,Triangle,Zach,Star
debug,1,E,N/A,1.93399999995017,0.04,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
debug,1,E,17,1.97399999992922,0.12,Patient,0,Lily Triangle is stopping Zach Star.,Lily,Triangle,Zach,Star
debug,1,E,N/A,2.09999999991851,0.04,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
debug,1,E,22,2.13999999989755,0.12,Patient,1,Kyle Square is being rolled by Lily Triangle.,Lily,Triangle,Kyle,Square
debug,1,E,N/A,2.26599999988684,0.08,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
debug,1,E,43,2.34599999990314,0.12,Patient,0,Zach Star is balancing Kyle Square.,Zach,Star,Kyle,Square
debug,1,E,14,2.47199999989243,0.12,Agent,1,Zach Star is being balanced by Kyle Square.,Kyle,Square,Zach,Star
debug,1,E,N/A,2.59799999988172,0.48,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
debug,1,E,4,3.0779999998631,0.12,Patient,1,Lily Triangle is being bounced by Kyle Square.,Kyle,Square,Lily,Triangle
debug,1,E,N/A,3.20399999985239,0.04,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
debug,1,E,13,3.24399999983143,0.12,Agent,1,Lily Triangle is being balanced by Kyle Square.,Kyle,Square,Lily,Triangle
debug,1,E,N/A,3.36999999982072,0.12,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
debug,1,E,29,3.48999999981606,0.12,Patient,1,Zach Star is being balanced by Lily Triangle.,Lily,Triangle,Zach,Star
debug,1,E,14,3.61599999980535,0.12,Patient,1,Zach Star is being balanced by Kyle Square.,Kyle,Square,Zach,Star
debug,1,E,N/A,3.74199999979464,0.12,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
debug,1,E,50,3.86199999978999,0.12,Agent,1,Lily Triangle is being bounced by Melissa Oval.,Melissa,Oval,Lily,Triangle
debug,1,E,N/A,3.98799999977928,0.24,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
debug,1,E,12,4.22799999976996,0.12,Agent,1,Melissa Oval is being shaken by Kyle Square.,Kyle,Square,Melissa,Oval
debug,1,E,13,4.35399999975925,0.12,Patient,1,Lily Triangle is being balanced by Kyle Square.,Kyle,Square,Lily,Triangle
debug,1,E,N/A,4.47999999974854,0.12,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
debug,1,E,47,4.59999999974389,0.12,Agent,0,Melissa Oval is stopping Lily Triangle.,Melissa,Oval,Lily,Triangle
