SubjID,Run,Order,ItemNumber,Onset,Duration,Condition,Flip,Sentence,AgentName,AgentShape,PatientName,PatientShape
debug,1,C,27,18.3119999989285,0.12,Agent,0,Lily Triangle is shaking Melissa Oval.,Lily,Triangle,Melissa,Oval
debug,1,C,N/A,18.4379999989178,0.04,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
debug,1,C,33,18.4779999988968,0.12,Patient,1,Melissa Oval is being stopped by Zach Star.,Zach,Star,Melissa,Oval
debug,1,C,11,18.6039999988861,0.12,Patient,1,Zach Star is being shaken by Kyle Square.,Kyle,Square,Zach,Star
debug,1,C,N/A,18.7299999988754,0.04,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
debug,1,C,31,18.7699999988545,0.12,Agent,0,Zach Star is stopping Kyle Square.,Zach,Star,Kyle,Square
debug,1,C,N/A,18.8959999988438,0.16,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
debug,1,C,32,19.0559999988182,0.12,Agent,0,Zach Star is stopping Lily Triangle.,Zach,Star,Lily,Triangle
debug,1,C,N/A,19.1819999988074,0.6,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
debug,1,C,16,19.7819999987842,0.12,Patient,0,Lily Triangle is stopping Kyle Square.,Lily,Triangle,Kyle,Square
debug,1,C,6,19.9079999987734,0.12,Agent,0,Kyle Square is bouncing Melissa Oval.,Kyle,Square,Melissa,Oval
debug,1,C,N/A,20.0339999987627,0.2,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
debug,1,C,15,20.2339999987744,0.12,Patient,0,Kyle Square is balancing Melissa Oval.,Kyle,Square,Melissa,Oval
debug,1,C,N/A,20.3599999987637,0.12,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
debug,1,C,31,20.479999998759,0.12,Patient,0,Zach Star is stopping Kyle Square.,Zach,Star,Kyle,Square
debug,1,C,29,20.6059999987483,0.12,Agent,0,Lily Triangle is balancing Zach Star.,Lily,Triangle,Zach,Star
debug,1,C,58,20.7319999987376,0.12,Patient,0,Melissa Oval is balancing Kyle Square.,Melissa,Oval,Kyle,Square
debug,1,C,N/A,20.8579999987269,0.04,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
debug,1,C,26,20.8979999987059,0.12,Patient,0,Lily Triangle is shaking Zach Star.,Lily,Triangle,Zach,Star
debug,1,C,40,21.0239999986952,0.12,Patient,1,Kyle Square is being shaken by Zach Star.,Zach,Star,Kyle,Square
debug,1,C,N/A,21.1499999986845,0.08,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
