SubjID,Run,Order,ItemNumber,Onset,Duration,Condition,Flip,Sentence,AgentName,AgentShape,PatientName,PatientShape
debug,2,B,N/A,10.7439999995986,0.2,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
debug,2,B,9,10.9439999996102,0.12,Patient,0,Kyle Square is rolling Melissa Oval.,Kyle,Square,Melissa,Oval
debug,2,B,N/A,11.0699999995995,0.24,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
debug,2,B,51,11.3099999995902,0.12,Patient,0,Melissa Oval is bouncing Zach Star.,Melissa,Oval,Zach,Star
debug,2,B,N/A,11.4359999995795,0.12,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
debug,2,B,36,11.5559999995749,0.12,Agent,1,Melissa Oval is being bounced by Zach Star.,Zach,Star,Melissa,Oval
debug,2,B,N/A,11.6819999995641,0.12,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
debug,2,B,5,11.8019999995595,0.12,Patient,0,Kyle Square is bouncing Zach Star.,Kyle,Square,Zach,Star
debug,2,B,N/A,11.9279999995488,0.08,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
debug,2,B,58,12.0079999995651,0.12,Patient,1,Kyle Square is being balanced by Melissa Oval.,Melissa,Oval,Kyle,Square
debug,2,B,N/A,12.1339999995544,0.08,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
debug,2,B,53,12.2139999995707,0.12,Patient,0,Melissa Oval is rolling Lily Triangle.,Melissa,Oval,Lily,Triangle
debug,2,B,N/A,12.33999999956,0.04,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
debug,2,B,20,12.379999999539,0.12,Agent,1,Zach Star is being bounced by Lily Triangle.,Lily,Triangle,Zach,Star
debug,2,B,N/A,12.5059999995283,0.32,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
debug,2,B,29,12.8259999995353,0.12,Agent,1,Zach Star is being balanced by Lily Triangle.,Lily,Triangle,Zach,Star
debug,2,B,N/A,12.9519999995246,0.16,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
debug,2,B,17,13.1119999994989,0.12,Patient,0,Lily Triangle is stopping Zach Star.,Lily,Triangle,Zach,Star
debug,2,B,20,13.2379999994882,0.12,Patient,1,Zach Star is being bounced by Lily Triangle.,Lily,Triangle,Zach,Star
debug,2,B,35,13.3639999994775,0.12,Agent,1,Lily Triangle is being bounced by Zach Star.,Zach,Star,Lily,Triangle
