SubjID,Run,Order,ItemNumber,Onset,Duration,Condition,Flip,Sentence,AgentName,AgentShape,PatientName,PatientShape
debug,1,A,52,0,0.12,Agent,1,Kyle Square is being rolled by Melissa Oval.,Melissa,Oval,Kyle,Square
debug,1,A,30,0.12599999998929,0.12,Agent,1,Melissa Oval is being balanced by Lily Triangle.,Lily,Triangle,Melissa,Oval
debug,1,A,N/A,0.25199999997858,0.12,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
debug,1,A,55,0.371999999973923,0.12,Patient,0,Melissa Oval is shaking Kyle Square.,Melissa,Oval,Kyle,Square
debug,1,A,27,0.497999999963213,0.12,Agent,1,Melissa Oval is being shaken by Lily Triangle.,Lily,Triangle,Melissa,Oval
debug,1,A,N/A,0.623999999952503,0.12,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
debug,1,A,16,0.743999999947846,0.12,Agent,1,Kyle Square is being stopped by Lily Triangle.,Lily,Triangle,Kyle,Square
debug,1,A,N/A,0.869999999937136,0.2,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
debug,1,A,20,1.06999999994878,0.12,Patient,0,Lily Triangle is bouncing Zach Star.,Lily,Triangle,Zach,Star
debug,1,A,N/A,1.19599999993807,0.16,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
debug,1,A,13,1.35599999991246,0.12,Patient,0,Kyle Square is balancing Lily Triangle.,Kyle,Square,Lily,Triangle
debug,1,A,N/A,1.48199999990175,0.16,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
debug,1,A,43,1.64199999987613,0.12,Agent,1,Kyle Square is being balanced by Zach Star.,Zach,Star,Kyle,Square
debug,1,A,N/A,1.76799999986542,0.36,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
debug,1,A,8,2.12799999985145,0.12,Agent,1,Zach Star is being rolled by Kyle Square.,Kyle,Square,Zach,Star
debug,1,A,N/A,2.25399999984074,0.12,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
debug,1,A,19,2.37399999983609,0.12,Patient,0,Lily Triangle is bouncing Kyle Square.,Lily,Triangle,Kyle,Square
debug,1,A,30,2.49999999982538,0.12,Patient,1,Melissa Oval is being balanced by Lily Triangle.,Lily,Triangle,Melissa,Oval
debug,1,A,48,2.62599999981467,0.12,Patient,1,Zach Star is being stopped by Melissa Oval.,Melissa,Oval,Zach,Star
debug,1,A,54,2.75199999980396,0.12,Agent,1,Zach Star is being rolled by Melissa Oval.,Melissa,Oval,Zach,Star
debug,1,A,N/A,2.87799999979325,0.32,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
debug,1,A,2,3.19799999980023,0.12,Agent,0,Kyle Square is stopping Zach Star.,Kyle,Square,Zach,Star
debug,1,A,N/A,3.32399999978952,0.08,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
debug,1,A,9,3.40399999980582,0.12,Agent,0,Kyle Square is rolling Melissa Oval.,Kyle,Square,Melissa,Oval
debug,1,A,N/A,3.52999999979511,0.12,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
debug,1,A,58,3.64999999979045,0.12,Agent,1,Kyle Square is being balanced by Melissa Oval.,Melissa,Oval,Kyle,Square
debug,1,A,N/A,3.77599999977974,0.04,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
debug,1,A,24,3.81599999975879,0.12,Patient,0,Lily Triangle is rolling Melissa Oval.,Lily,Triangle,Melissa,Oval
debug,1,A,N/A,3.94199999974808,0.16,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
debug,1,A,7,4.10199999972247,0.12,Patient,0,Kyle Square is rolling Lily Triangle.,Kyle,Square,Lily,Triangle
debug,1,A,N/A,4.22799999971176,0.4,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
debug,1,A,59,4.62799999973504,0.12,Agent,1,Lily Triangle is being balanced by Melissa Oval.,Melissa,Oval,Lily,Triangle
debug,1,A,44,4.75399999972433,0.12,Patient,0,Zach Star is balancing Lily Triangle.,Zach,Star,Lily,Triangle
debug,1,A,N/A,4.87999999971362,0.08,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
debug,1,A,21,4.95999999972992,0.12,Patient,1,Melissa Oval is being bounced by Lily Triangle.,Lily,Triangle,Melissa,Oval
debug,1,A,N/A,5.08599999971921,0.28,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
debug,1,A,31,5.36599999974715,0.12,Agent,1,Kyle Square is being stopped by Zach Star.,Zach,Star,Kyle,Square
debug,1,A,N/A,5.49199999973644,0.08,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
debug,1,A,51,5.57199999975273,0.12,Agent,0,Melissa Oval is bouncing Zach Star.,Melissa,Oval,Zach,Star
debug,1,A,N/A,5.69799999974202,0.24,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
debug,1,A,32,5.93799999973271,0.12,Patient,1,Lily Triangle is being stopped by Zach Star.,Zach,Star,Lily,Triangle
debug,1,A,N/A,6.063999999722,0.12,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
debug,1,A,4,6.18399999971734,0.12,Agent,0,Kyle Square is bouncing Lily Triangle.,Kyle,Square,Lily,Triangle
debug,1,A,N/A,6.30999999970663,0.04,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
debug,1,A,27,6.34999999968568,0.12,Patient,1,Melissa Oval is being shaken by Lily Triangle.,Lily,Triangle,Melissa,Oval
debug,1,A,N/A,6.47599999967497,0.08,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
debug,1,A,35,6.55599999969127,0.12,Agent,1,Lily Triangle is being bounced by Zach Star.,Zach,Star,Lily,Triangle
debug,1,A,N/A,6.68199999968056,0.12,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
debug,1,A,12,6.8019999996759,0.12,Agent,0,Kyle Square is shaking Melissa Oval.,Kyle,Square,Melissa,Oval
debug,1,A,N/A,6.92799999966519,0.16,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
debug,1,A,35,7.08799999963958,0.12,Patient,1,Lily Triangle is being bounced by Zach Star.,Zach,Star,Lily,Triangle
debug,1,A,33,7.21399999962887,0.12,Patient,1,Melissa Oval is being stopped by Zach Star.,Zach,Star,Melissa,Oval
debug,1,A,N/A,7.33999999961816,0.04,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
debug,1,A,24,7.3799999995972,0.12,Agent,0,Lily Triangle is rolling Melissa Oval.,Lily,Triangle,Melissa,Oval
debug,1,A,40,7.50599999958649,0.12,Patient,1,Kyle Square is being shaken by Zach Star.,Zach,Star,Kyle,Square
