SubjID,Run,Order,ItemNumber,Onset,Duration,Condition,Flip,Sentence,AgentName,AgentShape,PatientName,PatientShape
debug,2,B,53,0,0.6,Agent,0,Melissa Oval is rolling Lily Triangle.,Melissa,Oval,Lily,Triangle
debug,2,B,N/A,0.630000000004657,0.2,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
debug,2,B,52,0.830000000016298,0.6,Patient,1,Melissa Oval is rolling Lily Triangle.,N/A,N/A,N/A,N/A
debug,2,B,N/A,1.46000000002095,0.4,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
debug,2,B,48,1.86000000001513,0.6,Agent,1,Kyle Square is being rolled by Melissa Oval.,Melissa,Oval,Kyle,Square
debug,2,B,N/A,2.49000000001979,1.4,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
debug,2,B,18,3.89000000001397,0.6,Patient,0,Kyle Square is being rolled by Melissa Oval.,N/A,N/A,N/A,N/A
debug,2,B,N/A,4.52000000001863,0.2,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
debug,2,B,21,4.72000000003027,0.6,Patient,0,Zach Star is being stopped by Melissa Oval.,Melissa,Oval,Zach,Star
debug,2,B,N/A,5.35000000003492,0.8,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
debug,2,B,39,6.15000000002328,0.6,Agent,1,Zach Star is being stopped by Melissa Oval.,N/A,N/A,N/A,N/A
debug,2,B,23,6.78000000002794,0.6,Patient,1,Lily Triangle is stopping Melissa Oval.,Lily,Triangle,Melissa,Oval
debug,2,B,N/A,7.4100000000326,0.4,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
debug,2,B,11,7.81000000002678,0.6,Agent,1,Lily Triangle is stopping Melissa Oval.,N/A,N/A,N/A,N/A
debug,2,B,N/A,8.44000000003143,0.4,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
debug,2,B,59,8.84000000002561,0.6,Agent,1,Lily Triangle is bouncing Melissa Oval.,Lily,Triangle,Melissa,Oval
debug,2,B,N/A,9.47000000003027,0.8,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
debug,2,B,29,10.2700000000186,0.6,Patient,1,Lily Triangle is bouncing Melissa Oval.,N/A,N/A,N/A,N/A
debug,2,B,N/A,10.9000000000233,1.2,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
debug,2,B,49,12.1000000000349,0.6,Patient,1,Melissa Oval is being rolled by Zach Star.,Zach,Star,Melissa,Oval
debug,2,B,N/A,12.7300000000396,0.6,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
debug,2,B,23,13.3300000000454,0.6,Agent,1,Zach Star is being rolled by Lily Triangle.,Lily,Triangle,Zach,Star
debug,2,B,N/A,13.9600000000501,0.6,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
debug,2,B,25,14.5600000000559,0.6,Agent,1,Zach Star is being rolled by Lily Triangle.,N/A,N/A,N/A,N/A
debug,2,B,N/A,15.1900000000605,0.8,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
debug,2,B,12,15.9900000000489,0.6,Patient,0,Zach Star is being shaken by Kyle Square.,Kyle,Square,Zach,Star
debug,2,B,N/A,16.6200000000536,0.4,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
debug,2,B,57,17.0200000000477,0.6,Patient,0,Zach Star is being shaken by Kyle Square.,N/A,N/A,N/A,N/A
debug,2,B,3,17.6500000000524,0.6,Patient,1,Lily Triangle is being balanced by Melissa Oval.,Melissa,Oval,Lily,Triangle
debug,2,B,N/A,18.280000000057,0.6,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
debug,2,B,33,18.8800000000629,0.6,Agent,0,Lily Triangle is being balanced by Melissa Oval.,N/A,N/A,N/A,N/A
debug,2,B,N/A,19.5100000000675,0.6,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
debug,2,B,28,20.1100000000733,0.6,Agent,1,Zach Star is being balanced by Lily Triangle.,Lily,Triangle,Zach,Star
