SubjID,Run,Order,ItemNumber,Onset,Duration,Condition,Flip,Sentence,AgentName,AgentShape,PatientName,PatientShape
debug,1,B,22,0,0.12,Agent,0,Lily Triangle is rolling Kyle Square.,Lily,Triangle,Kyle,Square
debug,1,B,N/A,0.12599999998929,0.04,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
debug,1,B,4,0.165999999968335,0.12,Agent,0,Kyle Square is bouncing Lily Triangle.,Kyle,Square,Lily,Triangle
debug,1,B,43,0.291999999957625,0.12,Patient,1,Kyle Square is being balanced by Zach Star.,Zach,Star,Kyle,Square
debug,1,B,9,0.417999999946915,0.12,Patient,1,Melissa Oval is being rolled by Kyle Square.,Kyle,Square,Melissa,Oval
debug,1,B,N/A,0.543999999936204,0.24,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
debug,1,B,39,0.783999999926891,0.12,Patient,0,Zach Star is rolling Melissa Oval.,Zach,Star,Melissa,Oval
debug,1,B,N/A,0.909999999916181,0.16,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
debug,1,B,25,1.06999999989057,0.12,Agent,0,Lily Triangle is shaking Kyle Square.,Lily,Triangle,Kyle,Square
debug,1,B,16,1.19599999987986,0.12,Agent,1,Kyle Square is being stopped by Lily Triangle.,Lily,Triangle,Kyle,Square
debug,1,B,N/A,1.32199999986915,0.04,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
debug,1,B,44,1.36199999984819,0.12,Patient,1,Lily Triangle is being balanced by Zach Star.,Zach,Star,Lily,Triangle
debug,1,B,N/A,1.48799999983748,0.2,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
debug,1,B,23,1.68799999984913,0.12,Patient,0,Lily Triangle is rolling Zach Star.,Lily,Triangle,Zach,Star
debug,1,B,60,1.81399999983842,0.12,Agent,1,Zach Star is being balanced by Melissa Oval.,Melissa,Oval,Zach,Star
debug,1,B,46,1.93999999982771,0.12,Patient,1,Kyle Square is being stopped by Melissa Oval.,Melissa,Oval,Kyle,Square
debug,1,B,N/A,2.065999999817,0.08,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
debug,1,B,24,2.14599999983329,0.12,Agent,0,Lily Triangle is rolling Melissa Oval.,Lily,Triangle,Melissa,Oval
debug,1,B,N/A,2.27199999982258,0.08,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
debug,1,B,54,2.35199999983888,0.12,Patient,1,Zach Star is being rolled by Melissa Oval.,Melissa,Oval,Zach,Star
debug,1,B,N/A,2.47799999982817,0.16,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
debug,1,B,25,2.63799999980256,0.12,Patient,0,Lily Triangle is shaking Kyle Square.,Lily,Triangle,Kyle,Square
debug,1,B,N/A,2.76399999979185,0.12,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
debug,1,B,33,2.88399999978719,0.12,Patient,1,Melissa Oval is being stopped by Zach Star.,Zach,Star,Melissa,Oval
debug,1,B,N/A,3.00999999977648,0.16,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
debug,1,B,10,3.16999999975087,0.12,Patient,0,Kyle Square is shaking Lily Triangle.,Kyle,Square,Lily,Triangle
debug,1,B,56,3.29599999974016,0.12,Patient,1,Lily Triangle is being shaken by Melissa Oval.,Melissa,Oval,Lily,Triangle
debug,1,B,N/A,3.42199999972945,0.16,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
debug,1,B,3,3.58199999970384,0.12,Agent,0,Kyle Square is stopping Melissa Oval.,Kyle,Square,Melissa,Oval
debug,1,B,2,3.70799999969313,0.12,Agent,1,Zach Star is being stopped by Kyle Square.,Kyle,Square,Zach,Star
