SubjID,Run,Order,ItemNumber,Onset,Duration,Condition,Flip,Sentence,AgentName,AgentShape,PatientName,PatientShape
debug,2,C,13,0,0.12,Patient,0,Kyle Square is balancing Lily Triangle.,Kyle,Square,Lily,Triangle
debug,2,C,N/A,0.12599999998929,0.12,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
debug,2,C,26,0.245999999984633,0.12,Agent,1,Zach Star is being shaken by Lily Triangle.,Lily,Triangle,Zach,Star
debug,2,C,N/A,0.371999999973923,0.52,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
debug,2,C,37,0.891999999992549,0.12,Agent,0,Zach Star is rolling Kyle Square.,Zach,Star,Kyle,Square
debug,2,C,N/A,1.01799999998184,0.04,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
debug,2,C,48,1.05799999996088,0.12,Agent,0,Melissa Oval is stopping Zach Star.,Melissa,Oval,Zach,Star
debug,2,C,N/A,1.18399999995017,0.12,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
debug,2,C,44,1.30399999994552,0.12,Patient,0,Zach Star is balancing Lily Triangle.,Zach,Star,Lily,Triangle
debug,2,C,N/A,1.42999999993481,0.2,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
debug,2,C,39,1.62999999994645,0.12,Agent,0,Zach Star is rolling Melissa Oval.,Zach,Star,Melissa,Oval
debug,2,C,N/A,1.75599999993574,0.12,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
debug,2,C,27,1.87599999993108,0.12,Agent,1,Melissa Oval is being shaken by Lily Triangle.,Lily,Triangle,Melissa,Oval
debug,2,C,N/A,2.00199999992037,0.04,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
debug,2,C,53,2.04199999989942,0.12,Agent,1,Lily Triangle is being rolled by Melissa Oval.,Melissa,Oval,Lily,Triangle
debug,2,C,N/A,2.16799999988871,0.16,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
debug,2,C,59,2.3279999998631,0.12,Patient,1,Lily Triangle is being balanced by Melissa Oval.,Melissa,Oval,Lily,Triangle
debug,2,C,N/A,2.45399999985239,0.08,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
debug,2,C,55,2.53399999986868,0.12,Agent,1,Kyle Square is being shaken by Melissa Oval.,Melissa,Oval,Kyle,Square
debug,2,C,36,2.65999999985797,0.12,Patient,1,Melissa Oval is being bounced by Zach Star.,Zach,Star,Melissa,Oval
debug,2,C,N/A,2.78599999984726,0.08,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
debug,2,C,13,2.86599999986356,0.12,Agent,0,Kyle Square is balancing Lily Triangle.,Kyle,Square,Lily,Triangle
debug,2,C,18,2.99199999985285,0.12,Agent,0,Lily Triangle is stopping Melissa Oval.,Lily,Triangle,Melissa,Oval
debug,2,C,N/A,3.11799999984214,0.2,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
debug,2,C,17,3.31799999985378,0.12,Agent,0,Lily Triangle is stopping Zach Star.,Lily,Triangle,Zach,Star
debug,2,C,N/A,3.44399999984307,0.12,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
debug,2,C,54,3.56399999983842,0.12,Agent,1,Zach Star is being rolled by Melissa Oval.,Melissa,Oval,Zach,Star
debug,2,C,N/A,3.68999999982771,0.04,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
debug,2,C,23,3.72999999980675,0.12,Agent,1,Zach Star is being rolled by Lily Triangle.,Lily,Triangle,Zach,Star
debug,2,C,N/A,3.85599999979604,0.12,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
