SubjID,Run,Order,Onset,Duration,Condition,Flip,Sentence,AgentName,AgentShape,PatientName,PatientShape
reference,2,B,38.9099999999307,0.6,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
reference,2,B,39.5099999999293,0.6,Agent,1,Kyle Square is being balanced by Melissa Oval.,Melissa,Oval,Kyle,Square
reference,2,B,40.1249999999272,2.6,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
reference,2,B,42.7249999999258,0.6,Patient,0,Lily Triangle is stopping Kyle Square.,Lily,Triangle,Kyle,Square
reference,2,B,43.3399999999237,0.6,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
reference,2,B,43.9399999999223,0.6,Agent,0,Zach Star is balancing Lily Triangle.,Zach,Star,Lily,Triangle
reference,2,B,44.5549999999203,0.6,Agent,1,Lily Triangle is being rolled by Zach Star.,Zach,Star,Lily,Triangle
reference,2,B,45.1699999999182,1,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
reference,2,B,46.1699999999182,0.6,Patient,1,Kyle Square is being balanced by Lily Triangle.,Lily,Triangle,Kyle,Square
reference,2,B,46.7849999999162,1.4,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
reference,2,B,48.1849999999176,0.6,Patient,1,Melissa Oval is being rolled by Zach Star.,Zach,Star,Melissa,Oval
reference,2,B,48.7999999999156,0.2,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
reference,2,B,48.9999999999163,0.6,Agent,1,Kyle Square is being rolled by Zach Star.,Zach,Star,Kyle,Square
reference,2,B,49.6149999999143,0.4,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
reference,2,B,50.0149999999157,0.6,Agent,0,Melissa Oval is balancing Zach Star.,Melissa,Oval,Zach,Star
reference,2,B,50.6299999999137,0.8,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
reference,2,B,51.429999999913,0.6,Agent,0,Zach Star is balancing Kyle Square.,Zach,Star,Kyle,Square
reference,2,B,52.0449999999109,0.4,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
reference,2,B,52.4449999999124,0.6,Agent,1,Kyle Square is being rolled by Lily Triangle.,Lily,Triangle,Kyle,Square
reference,2,B,53.0599999999104,1,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
reference,2,B,54.0599999999104,0.6,Patient,0,Kyle Square is rolling Melissa Oval.,Kyle,Square,Melissa,Oval
reference,2,B,54.6749999999083,1.2,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
reference,2,B,55.8749999999091,0.6,Patient,0,Melissa Oval is bouncing Zach Star.,Melissa,Oval,Zach,Star
reference,2,B,56.489999999907,0.6,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
reference,2,B,57.0899999999056,0.6,Agent,1,Melissa Oval is being bounced by Zach Star.,Zach,Star,Melissa,Oval
reference,2,B,57.7049999999035,0.6,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
reference,2,B,58.3049999999021,0.6,Patient,0,Kyle Square is bouncing Zach Star.,Kyle,Square,Zach,Star
reference,2,B,58.9199999999,0.4,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
reference,2,B,59.3199999999015,0.6,Patient,1,Kyle Square is being balanced by Melissa Oval.,Melissa,Oval,Kyle,Square
reference,2,B,59.9349999998994,0.4,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
reference,2,B,60.3349999999009,0.6,Patient,0,Melissa Oval is rolling Lily Triangle.,Melissa,Oval,Lily,Triangle
reference,2,B,60.9499999998989,0.2,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
reference,2,B,61.1499999998996,0.6,Agent,1,Zach Star is being bounced by Lily Triangle.,Lily,Triangle,Zach,Star
reference,2,B,61.7649999998976,1.6,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
reference,2,B,63.3649999998961,0.6,Agent,1,Zach Star is being balanced by Lily Triangle.,Lily,Triangle,Zach,Star
reference,2,B,63.9799999998941,0.8,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
reference,2,B,64.7799999998933,0.6,Patient,0,Lily Triangle is stopping Zach Star.,Lily,Triangle,Zach,Star
reference,2,B,65.3949999998913,0.6,Patient,1,Zach Star is being bounced by Lily Triangle.,Lily,Triangle,Zach,Star
reference,2,B,66.0099999998893,0.6,Agent,1,Lily Triangle is being bounced by Zach Star.,Zach,Star,Lily,Triangle
reference,2,B,66.6249999998872,0.6,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
reference,2,B,67.2249999998858,0.6,Agent,1,Melissa Oval is being rolled by Lily Triangle.,Lily,Triangle,Melissa,Oval
reference,2,B,67.8399999998837,0.2,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
reference,2,B,68.0399999998845,0.6,Agent,0,Melissa Oval is bouncing Zach Star.,Melissa,Oval,Zach,Star
reference,2,B,68.6549999998824,1,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
reference,2,B,69.6549999998824,0.6,Agent,0,Melissa Oval is stopping Kyle Square.,Melissa,Oval,Kyle,Square
reference,2,B,70.2699999998804,0.6,Agent,1,Lily Triangle is being bounced by Kyle Square.,Kyle,Square,Lily,Triangle
reference,2,B,70.8849999998783,1.4,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
reference,2,B,72.2849999998798,0.6,Agent,0,Kyle Square is bouncing Melissa Oval.,Kyle,Square,Melissa,Oval
reference,2,B,72.8999999998778,0.2,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
reference,2,B,73.0999999998785,0.6,Patient,0,Zach Star is balancing Kyle Square.,Zach,Star,Kyle,Square
reference,2,B,73.7149999998765,1.2,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
reference,2,B,74.9149999998772,0.6,Agent,1,Kyle Square is being rolled by Melissa Oval.,Melissa,Oval,Kyle,Square
reference,2,B,75.5299999998751,1.2,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
reference,2,B,76.7299999998759,0.6,Agent,0,Kyle Square is balancing Melissa Oval.,Kyle,Square,Melissa,Oval
reference,2,B,77.3449999998738,1,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
reference,2,B,78.3449999998738,0.6,Patient,0,Kyle Square is stopping Zach Star.,Kyle,Square,Zach,Star
reference,2,B,78.9599999998718,0.2,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
reference,2,B,79.1599999998725,0.6,Patient,0,Zach Star is shaking Melissa Oval.,Zach,Star,Melissa,Oval
reference,2,B,79.7749999998705,0.2,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
reference,2,B,79.9749999998712,0.6,Patient,0,Melissa Oval is rolling Zach Star.,Melissa,Oval,Zach,Star
reference,2,B,80.5899999998692,0.4,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
reference,2,B,80.9899999998706,0.6,Patient,1,Kyle Square is being rolled by Lily Triangle.,Lily,Triangle,Kyle,Square
reference,2,B,81.6049999998686,0.2,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
reference,2,B,81.8049999998693,0.6,Agent,1,Lily Triangle is being stopped by Melissa Oval.,Melissa,Oval,Lily,Triangle
