SubjID,Run,Order,ItemNumber,Onset,Duration,Condition,Flip,Sentence,AgentName,AgentShape,PatientName,PatientShape
reference,1,C,32,19.0559999991237,0.12,Agent,0,Zach Star is stopping Lily Triangle.,Zach,Star,Lily,Triangle
reference,1,C,N/A,19.181999999113,0.6,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
reference,1,C,16,19.7819999991189,0.12,Patient,0,Lily Triangle is stopping Kyle Square.,Lily,Triangle,Kyle,Square
reference,1,C,6,19.9079999991081,0.12,Agent,0,Kyle Square is bouncing Melissa Oval.,Kyle,Square,Melissa,Oval
reference,1,C,N/A,20.0339999990974,0.2,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
reference,1,C,15,20.2339999990945,0.12,Patient,0,Kyle Square is balancing Melissa Oval.,Kyle,Square,Melissa,Oval
reference,1,C,N/A,20.3599999990838,0.12,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
reference,1,C,31,20.4799999990792,0.12,Patient,0,Zach Star is stopping Kyle Square.,Zach,Star,Kyle,Square
reference,1,C,29,20.6059999990684,0.12,Agent,0,Lily Triangle is balancing Zach Star.,Lily,Triangle,Zach,Star
reference,1,C,58,20.7319999990577,0.12,Patient,0,Melissa Oval is balancing Kyle Square.,Melissa,Oval,Kyle,Square
reference,1,C,N/A,20.857999999047,0.04,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
reference,1,C,26,20.8979999990406,0.12,Patient,0,Lily Triangle is shaking Zach Star.,Lily,Triangle,Zach,Star
reference,1,C,40,21.0239999990299,0.12,Patient,1,Kyle Square is being shaken by Zach Star.,Zach,Star,Kyle,Square
reference,1,C,N/A,21.1499999990192,0.08,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
reference,1,C,18,21.2299999990209,0.12,Patient,1,Melissa Oval is being stopped by Lily Triangle.,Lily,Triangle,Melissa,Oval
reference,1,C,N/A,21.3559999990102,0.12,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
reference,1,C,9,21.4759999990056,0.12,Patient,1,Melissa Oval is being rolled by Kyle Square.,Kyle,Square,Melissa,Oval
reference,1,C,N/A,21.6019999989949,0.24,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
reference,1,C,22,21.8419999990001,0.12,Agent,0,Lily Triangle is rolling Kyle Square.,Lily,Triangle,Kyle,Square
reference,1,C,N/A,21.9679999989894,0.04,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
reference,1,C,51,22.007999998983,0.12,Patient,1,Zach Star is being bounced by Melissa Oval.,Melissa,Oval,Zach,Star
reference,1,C,N/A,22.1339999989723,0.08,NULL ,N/A,N/A,N/A,N/A,N/A,N/A
